customer_id,full_name,email,phone,city,signup_date,segment,swiggy_one_member,marketing_opt_in
SWGY12087,Rohan Chatterjee,rohan.chatterjee184@outlook.com,+91-32657-20798,lucknow,10-12-2023,Frequent Orderer,False,
SWGY12088,Vivaan Kapoor,vivaan.kapoor452@hotmail.com,7752399963,Nellore,02-26-2025,Churned,False,yes
SWGY12089,Diya Rao,diya.rao230@hotmail.com,7928262901,chennai,2023-09-19,Dormant,False,1
SWGY12090,Ira Pillai,ira.pillai557@gmail.co,,PUNE,11-17-2023,Frequent Orderer,False,yes
SWGY12091,Vikram Kapoor,vikram.kapoor98@gmail.co,(021) 000-2786,pune,06-27-2024,Dormant,False,
SWGY12092,Vivaan Sharma,vivaan.sharma233@hotmail.com,910631905376,PUNE,2023-10-02,Swiggy One Member,True,
SWGY12093,Rohan Pillai,rohan.pillai294@gmail.co,26897 53115,lucknow,2025-05-01,New,False,
SWGY12094,Arjun Sharma,arjun.sharma882@outlook.com,94199 64596,gurugram,04-28-2024,Frequent Orderer,False,N
SWGY12095,Navya Rao,navya.rao505@gmail.co,(157) 368-5070,Bengaluru,01-09-2025,,False,Y
SWGY12096,Diya Gupta,diya.gupta545@gmail.co,+91-07591-44566, Ahmedabad ,30/09/2023,Dormant,False,
SWGY12097,Sneha Chatterjee,sneha.chatterjee277@yahoo.com,0102655764,kochi,10/06/2023,Churned,False,0
SWGY12098,Diya Joshi,diya.joshi998@outlook.com,05068 59023,Lucknow,12-15-2023,Dormant,False,yes
SWGY12099,Nikhil Mehta,nikhil.mehta24@gmail.co,916537305342,Kochi,20/05/2025,New,False,No
SWGY12100,Rohan Mehta,rohan.mehta387@gmail.com,07106 61690, Delhi ,13/01/2025,New,False,Yes
SWGY12101,Ananya Pillai,ananya.pillai656@gmail.co,916319946709, Bengaluru ,03-02-2024,,False,Yes
SWGY12102,Navya Joshi,navya.joshi620@hotmail.com,918788477988,CHENNAI,20/02/2025,Frequent Orderer,True,N
SWGY12103,Myra Das,myra.das442@yahoo.com,(482) 300-9715, Vijayawada ,17/07/2024,Churned,False,1
SWGY12104,Aarav Reddy,aarav.reddy464@yahoo.com,11567 81408,KOCHI,17/12/2023,Dormant,False,0
SWGY12105,Krishna Shetty,krishna.shetty431@outlook.com,+91-42315-96378,AHMEDABAD,2023-09-30,Swiggy One Member,True,No
SWGY12106,Diya Reddy,diya.reddy24@gmail.com,(790) 464-4940,Nellore,16/08/2023,Dormant,False,No
SWGY12107,Ira Singh,ira.singh96@gmail.com,, Vijayawada ,02-17-2024,Churned,False,No
SWGY12108,Nikhil Menon,nikhil.menon399@gmail.com,+91-72942-06708,,08-22-2023,Frequent Orderer,False,1
SWGY12109,Navya Iyer,navya.iyer729@hotmail.com,(572) 400-3031,Chennai,04-25-2025,New,False,0
SWGY12110,Aditya Joshi,aditya.joshi792@yahoo.com,919476419495,PUNE,2025-01-24,Swiggy One Member,True,1
SWGY12111,Aditya Shetty,aditya.shetty414@yahoo.com,(922) 777-0859,VIJAYAWADA,09/07/2023,New,False,Y
SWGY12112,Sai Shetty,sai.shetty263@hotmail.com,911380115576,ahmedabad,2024-06-04,Dormant,False,1
SWGY12113,Pooja Reddy,pooja.reddy378@yahoo.com,3750839731,hyderabad,2025-02-27,Swiggy One Member,True,1
SWGY12114,Arjun Singh,arjun.singh210@hotmail.com,79656 28073,delhi,2024-03-12,,False,Yes
SWGY12115,Aadhya Rao,,(294) 078-2862,noida,05-08-2025,Frequent Orderer,False,
SWGY12116,Priya Nair,priya.nair439@yahoo.com,915873608055,VIJAYAWADA,12-11-2023,,True,Y
SWGY12117,Aadhya Iyer,aadhya.iyer472@outlook.com,(115) 327-0341, Kochi ,25/12/2023,,False,1
SWGY12118,Rahul Chatterjee,rahul.chatterjee432@yahoo.com,,noida,2025-05-15,Swiggy One Member,True,Y
SWGY12119,Navya Pillai,navya.pillai796@yahoo.com,(965) 753-7644,Nellore,2023-08-17,Dormant,False,1
SWGY12120,Divya Chatterjee,divya.chatterjee211@outlook.com,4429961380,Delhi,11-21-2023,New,False,0
SWGY12121,Vivaan Mehta,vivaan.mehta349@gmail.com,916838292162, Vijayawada ,2025-01-27,Dormant,False,yes
SWGY12122,Karthik Nair,karthik.nair769@gmail.com,,,11-01-2024,Frequent Orderer,False,yes
SWGY12123,Aditya Iyer,aditya.iyer692@gmail.com,+91-88860-81107,hyderabad,04-22-2024,New,False,Y
SWGY12124,Divya Patel,divya.patel31@hotmail.com,88444 37213, Jaipur ,07-14-2024,New,False,
SWGY12125,Pari Mehta,pari.mehta733@hotmail.com,918043843097, Hyderabad ,24/12/2024,Dormant,False,0
SWGY12126,Anika Rao,anika.rao984@gmail.com,87472 91311, Delhi ,29/09/2023,Swiggy One Member,True,
SWGY12127,Krishna Chatterjee,krishna.chatterjee74@gmail.co,917042327588,,2024-01-09,,False,1
SWGY12128,Ira Nair,ira.nair353@yahoo.com,+91-26189-10953,Bengaluru,2024-07-29,New,False,No
SWGY12129,Myra Shetty,myra.shetty653@yahoo.com,+91-80137-02098,ahmedabad,2023-12-03,Dormant,True,No
SWGY12130,Pooja Rao,,+91-72720-45098, Kolkata ,02-20-2025,Frequent Orderer,False,N
SWGY12131,Karthik Das,karthik.das412@yahoo.com,+91-51049-46173,hyderabad,02-02-2024,Churned,False,No
SWGY12132,Neha Khan,neha.khan454@yahoo.com,, Mumbai ,29/12/2023,Frequent Orderer,False,1
SWGY12133,Sai Singh,,913391958000,vijayawada,2023-07-22,Frequent Orderer,False,0
SWGY12134,Arjun Chatterjee,arjun.chatterjee247@gmail.com,5003945584,gurugram,06-04-2024,New,False,Y
SWGY12135,Vivaan Reddy,VIVAAN.REDDY219@YAHOO.COM,916519889060,Nellore,17/09/2023,Dormant,True,1
SWGY12136,Vivaan Joshi,vivaan.joshi400@gmail.co,50461 62284, Pune ,01/10/2023,Churned,False,0
SWGY12137,Navya Bose,navya.bose910@gmail.com,8710365347,noida,2025-03-16,Frequent Orderer,True,yes
SWGY12138,Krishna Iyer,krishna.iyer597@gmail.co,+91-53145-95508,Jaipur,2025-05-28,Dormant,False,Yes
SWGY12139,Aadhya Pillai,aadhya.pillai940@outlook.com,917294361090,,08/04/2024,Frequent Orderer,False,1
SWGY12140,Vivaan Malhotra,vivaan.malhotra155@yahoo.com,74170 60225,mumbai,26/02/2024,Dormant,False,N
SWGY12141,Sneha Gupta,SNEHA.GUPTA192@HOTMAIL.COM,95417 54016, Hyderabad ,02-16-2024,Dormant,False,Yes
SWGY12142,Diya Bose,diya.bose210@yahoo.com,,Chennai,2024-12-19,New,True,Yes
SWGY12143,Neha Chatterjee,neha.chatterjee492@gmail.co,,Chennai,06-30-2024,Frequent Orderer,False,yes
SWGY12144,Sai Pillai,sai.pillai595@hotmail.com,86102 85514,VIJAYAWADA,30/12/2024,New,True,1
SWGY12145,Arjun Sharma,arjun.sharma780@gmail.co,91819 80528,Hyderabad,08/12/2023,Churned,False,N
SWGY12146,Aarav Mehta,aarav.mehta832@gmail.com,,Gurugram,01-11-2024,Dormant,False,No
SWGY12147,Priya Sharma,priya.sharma36@hotmail.com,74454 06914, Pune ,14/06/2023,Dormant,False,
SWGY12148,Kabir Bose,,, Ahmedabad ,2024-04-08,Frequent Orderer,False,Y
SWGY12149,Karthik Kapoor,karthik.kapoor44@yahoo.com,+91-91905-66514,HYDERABAD,19/11/2023,Churned,False,N
SWGY12150,Aarav Joshi,aarav.joshi973@hotmail.com,7681605191,Kolkata,2024-11-12,Swiggy One Member,True,yes
SWGY12151,Reyansh Singh,reyansh.singh256@hotmail.com,,Kolkata,02/02/2024,Frequent Orderer,False,Y
SWGY12152,Aadhya Reddy,AADHYA.REDDY919@YAHOO.COM,(347) 873-5414,mumbai,20/09/2023,Dormant,False,yes
SWGY12153,Myra Patel,myra.patel607@yahoo.com,37008 89438,Mumbai,2025-03-29,New,False,yes
SWGY12154,Navya Das,NAVYA.DAS924@GMAIL.CO,8041890244,GURUGRAM,11-01-2024,Dormant,False,Y
SWGY12155,Aadhya Gupta,aadhya.gupta832@hotmail.com,6314931813,GURUGRAM,2023-12-28,Frequent Orderer,False,N
SWGY12156,Anika Sharma,anika.sharma658@hotmail.com,913491164764,CHENNAI,05-13-2024,New,False,
SWGY12157,Kabir Bose,kabir.bose899@yahoo.com,72278 18155,JAIPUR,21/07/2024,Swiggy One Member,True,N
SWGY12158,Vivaan Nair,vivaan.nair245@yahoo.com,911787602874,Mumbai,22/12/2023,Frequent Orderer,True,Y
SWGY12159,Aadhya Rao,aadhya.rao602@gmail.com,,nellore,11-03-2024,New,True,N
SWGY12160,Rahul Verma,rahul.verma807@gmail.co,8146953953,KOCHI,2024-12-21,Dormant,False,Y
SWGY12161,Vivaan Joshi,vivaan.joshi696@gmail.com,2306780194, Delhi ,2025-03-09,Frequent Orderer,False,No
SWGY12162,Ayaan Gupta,ayaan.gupta262@outlook.com,912083624874,noida,02/11/2023,Swiggy One Member,True,Y
SWGY12163,Kabir Joshi,kabir.joshi949@yahoo.com,,NELLORE,24/03/2025,Churned,False,Yes
SWGY12164,Aadhya Das,aadhya.das258@yahoo.com,(663) 375-6184,KOCHI,28/09/2024,Frequent Orderer,False,
SWGY12165,Myra Kapoor,myra.kapoor625@outlook.com,918361883744,JAIPUR,2024-10-20,Dormant,False,0
SWGY12166,Vivaan Menon,vivaan.menon868@gmail.co,910217829598,Delhi,02/03/2024,Frequent Orderer,True,No
SWGY12167,Priya Sharma,priya.sharma299@gmail.com,918043741269,Hyderabad,08-22-2024,Dormant,False,0
SWGY12168,Ananya Khan,ananya.khan630@hotmail.com,,Noida,2023-10-02,New,False,
SWGY12169,Neha Das,neha.das964@gmail.co,+91-55574-86328,Vijayawada,03-24-2024,New,False,
SWGY12170,Sneha Sharma,,4109600661,Kochi,05-15-2024,Frequent Orderer,False,1
SWGY12171,Kabir Gupta,kabir.gupta299@outlook.com,7918143369,gurugram,22/06/2024,Frequent Orderer,False,1
SWGY12172,Pooja Das,pooja.das794@yahoo.com,915338824996, Chennai ,07/07/2024,Dormant,False,Yes
SWGY12173,Navya Reddy,navya.reddy111@outlook.com,, Nellore ,2024-09-20,Dormant,True,N
SWGY12174,Pooja Joshi,pooja.joshi622@yahoo.com,(944) 312-1345, Vijayawada ,07-28-2023,Dormant,False,Yes
SWGY12175,Divya Verma,divya.verma774@hotmail.com,,Gurugram,12-07-2023,Frequent Orderer,False,1
SWGY12176,Ishaan Verma,,+91-93224-96737, Chennai ,10/09/2023,,False,1
SWGY12177,Ananya Joshi,ananya.joshi343@outlook.com,912894438826, Vijayawada ,30/09/2023,Dormant,True,yes
SWGY12178,Ishaan Singh,ishaan.singh437@hotmail.com,+91-96908-78639,ahmedabad,2024-07-02,Frequent Orderer,False,N
SWGY12179,Ananya Pillai,ananya.pillai299@outlook.com,2707254452, Bengaluru ,2025-02-28,Frequent Orderer,True,Yes
SWGY12180,Ira Khan,ira.khan927@gmail.com,911939146037,CHENNAI,09-14-2024,Dormant,False,Yes
SWGY12181,Sai Khan,sai.khan926@gmail.com,58777 07501,KOLKATA,11-17-2024,Churned,False,Y
SWGY12182,Ananya Chatterjee,ananya.chatterjee791@outlook.com,6317718626, Gurugram ,02-16-2025,Churned,False,0
SWGY12183,Aditya Chatterjee,aditya.chatterjee811@hotmail.com,+91-03262-49864,lucknow,25/01/2024,Dormant,False,0
SWGY12184,Diya Rao,diya.rao305@outlook.com,34954 12176,Vijayawada,10-11-2024,Frequent Orderer,False,Yes
SWGY12185,Pooja Gupta,,(009) 205-3650,jaipur,28/11/2023,Dormant,False,0
SWGY12186,Ira Mehta,ira.mehta224@yahoo.com,,vijayawada,07-11-2023,New,True,Y
SWGY12187,Myra Mehta,myra.mehta492@gmail.co,+91-93333-56942,Nellore,08-01-2024,Churned,True,yes
SWGY12188,Ayaan Khan,ayaan.khan735@yahoo.com,+91-50641-03184, Gurugram ,2024-07-08,Churned,True,Y
SWGY12189,Rohan Mehta,rohan.mehta718@outlook.com,(120) 384-6726,pune,10-22-2023,,False,Yes
SWGY12190,Aditya Shetty,aditya.shetty523@hotmail.com,914353542562, Noida ,11-07-2024,Swiggy One Member,True,Yes
SWGY12191,Pari Malhotra,pari.malhotra729@gmail.co,+91-13407-49185,mumbai,02-10-2024,Dormant,False,Y
SWGY12192,Sneha Rao,sneha.rao276@gmail.co,,bengaluru,05-20-2024,Swiggy One Member,True,
SWGY12193,Kabir Joshi,kabir.joshi548@outlook.com,+91-39442-80540,DELHI,05-02-2024,Frequent Orderer,True,N
SWGY12194,Ishaan Pillai,ishaan.pillai902@outlook.com,90034 32926,Pune,19/07/2023,Churned,False,1
SWGY12195,Rahul Das,rahul.das152@hotmail.com,917565783393,jaipur,2024-05-20,,False,No
SWGY12196,Aarav Pillai,aarav.pillai781@gmail.co,918280957283, Ahmedabad ,05-25-2024,New,False,N
SWGY12197,Aarav Gupta,aarav.gupta647@hotmail.com,, Nellore ,02-06-2025,,True,
SWGY12198,Aarav Patel,aarav.patel520@gmail.co,,LUCKNOW,2023-11-08,Frequent Orderer,False,yes
SWGY12199,Saanvi Pillai,saanvi.pillai22@gmail.co,,lucknow,19/07/2023,Dormant,False,Yes
SWGY12200,Sneha Kapoor,sneha.kapoor669@hotmail.com,,Hyderabad,03-12-2025,New,False,0
SWGY12201,Ira Rao,ira.rao402@gmail.co,(471) 079-3527, Lucknow ,07/10/2023,,True,Y
SWGY12202,Karthik Sharma,KARTHIK.SHARMA770@YAHOO.COM,910161832152,Nellore,2024-02-09,New,False,
SWGY12203,Krishna Gupta,krishna.gupta973@gmail.com,,kochi,27/06/2024,Dormant,False,yes
SWGY12204,Ayaan Kapoor,ayaan.kapoor466@yahoo.com,+91-78892-14181,Mumbai,10/07/2023,Frequent Orderer,False,Y
SWGY12205,Neha Shetty,neha.shetty830@hotmail.com,911170564765,bengaluru,28/10/2024,Swiggy One Member,True,1
SWGY12206,Myra Pillai,myra.pillai892@outlook.com,, Bengaluru ,01-17-2024,Dormant,False,yes
SWGY12207,Navya Chatterjee,navya.chatterjee324@yahoo.com,+91-30498-20700,PUNE,14/11/2023,New,False,
SWGY12208,Diya Khan,diya.khan445@outlook.com,,CHENNAI,2024-08-31,Frequent Orderer,False,N
SWGY12209,Vikram Das,vikram.das398@yahoo.com,,,15/11/2023,New,False,Yes
SWGY12210,Krishna Menon,krishna.menon798@gmail.co,912112716810,Jaipur,01-24-2024,New,False,
SWGY12211,Aadhya Mehta,aadhya.mehta496@yahoo.com,,,11/06/2024,New,False,0
SWGY12212,Priya Menon,priya.menon861@outlook.com,9537425257, Mumbai ,03-24-2024,Frequent Orderer,False,
SWGY12213,Karthik Kapoor,karthik.kapoor91@gmail.co,916032370140,kochi,01-13-2024,Swiggy One Member,True,Yes
SWGY12214,Sneha Joshi,sneha.joshi100@hotmail.com,, Kochi ,2025-03-23,Dormant,False,No
SWGY12215,Diya Shetty,,,Jaipur,18/05/2024,Swiggy One Member,True,0
SWGY12216,Saanvi Verma,saanvi.verma360@gmail.com,913434936356,Ahmedabad,12-15-2023,New,False,
SWGY12217,Myra Shetty,myra.shetty267@gmail.com,7621874309,ahmedabad,10/02/2024,Frequent Orderer,False,yes
SWGY12218,Arjun Shetty,ARJUN.SHETTY536@GMAIL.CO,(295) 162-8908,ahmedabad,23/12/2023,New,False,Y
SWGY12219,Saanvi Iyer,saanvi.iyer192@outlook.com,912876634041,,10-01-2024,Churned,False,yes
SWGY12220,Ayaan Joshi,ayaan.joshi411@hotmail.com,+91-51692-17517,KOLKATA,15/05/2024,Dormant,False,Y
SWGY12221,Rohan Bose,ROHAN.BOSE855@OUTLOOK.COM,(057) 458-0766, Chennai ,05-01-2024,Frequent Orderer,False,yes
SWGY12222,Ishaan Singh,ishaan.singh508@hotmail.com,(359) 482-2452,Nellore,13/04/2025,Frequent Orderer,False,Yes
SWGY12223,Sneha Patel,sneha.patel717@outlook.com,14119 10147,Lucknow,06-08-2024,Dormant,False,Y
SWGY12224,Vikram Pillai,vikram.pillai289@hotmail.com,(012) 771-2771, Nellore ,03-29-2025,Frequent Orderer,False,1
SWGY12225,Kabir Shetty,KABIR.SHETTY584@OUTLOOK.COM,8030892290,bengaluru,2025-01-25,New,False,0
SWGY12226,Ananya Bose,ananya.bose431@outlook.com,6587280238,jaipur,29/03/2024,New,False,Y
SWGY12227,Aadhya Verma,aadhya.verma890@gmail.com,918800300537,BENGALURU,12-19-2024,New,True,0
SWGY12228,Pooja Malhotra,pooja.malhotra672@yahoo.com,30710 81692,JAIPUR,10-03-2024,Swiggy One Member,True,
SWGY12229,Saanvi Chatterjee,saanvi.chatterjee714@gmail.com,(807) 027-2929,DELHI,09-24-2023,Frequent Orderer,True,0
SWGY12230,Kabir Khan,kabir.khan206@hotmail.com,87495 59109,NELLORE,2024-01-30,Frequent Orderer,False,1
SWGY12231,Diya Malhotra,diya.malhotra666@yahoo.com,913891619055, Nellore ,22/05/2024,Frequent Orderer,False,N
SWGY12232,Aarav Iyer,aarav.iyer777@gmail.com,9416795202,Vijayawada,24/07/2024,New,False,1
SWGY12233,Pooja Rao,pooja.rao982@gmail.com,(284) 584-8749,Lucknow,2024-12-06,,True,Y
SWGY12234,Aadhya Nair,aadhya.nair23@gmail.co,(008) 057-0197,NELLORE,11-11-2024,Churned,False,1
SWGY12235,Myra Khan,myra.khan339@outlook.com,+91-56808-46900,ahmedabad,10-29-2023,Swiggy One Member,True,No
SWGY12236,Arjun Patel,arjun.patel700@outlook.com,(002) 519-0672,kolkata,04/11/2023,Frequent Orderer,False,Yes
SWGY12237,Ira Das,ira.das858@outlook.com,74763 08357,Kochi,09-27-2024,Swiggy One Member,True,No
SWGY12238,Pooja Verma,pooja.verma315@gmail.com,(420) 223-0597,,2025-05-08,Dormant,False,N
SWGY12239,Rahul Mehta,rahul.mehta388@outlook.com,915552586856,nellore,2025-03-30,Dormant,False,0
SWGY12240,Rahul Chatterjee,rahul.chatterjee896@hotmail.com,,CHENNAI,2024-10-25,Frequent Orderer,False,yes
SWGY12241,Myra Shetty,myra.shetty521@outlook.com,0414505633,Nellore,23/05/2024,New,False,1
SWGY12242,Rohan Reddy,rohan.reddy664@gmail.com,917595594229,Noida,08-07-2023,Swiggy One Member,True,N
SWGY12243,Sai Iyer,sai.iyer868@gmail.co,+91-18016-77436,chennai,08-18-2023,Swiggy One Member,True,Yes
SWGY12244,Pooja Pillai,pooja.pillai265@yahoo.com,919474934768,NELLORE,05-05-2024,Swiggy One Member,True,0
SWGY12245,Aditya Chatterjee,aditya.chatterjee471@gmail.co,,Ahmedabad,09-01-2023,Dormant,False,
SWGY12246,Vikram Pillai,vikram.pillai329@yahoo.com,(260) 557-4028,jaipur,07-08-2023,Swiggy One Member,False,1
SWGY12247,Navya Joshi,navya.joshi656@yahoo.com,,KOLKATA,07/01/2025,Frequent Orderer,False,yes
SWGY12248,Ishaan Nair,ishaan.nair735@yahoo.com,5802455711,JAIPUR,01-28-2024,Dormant,False,
SWGY12249,Ayaan Patel,ayaan.patel842@gmail.co,,Pune,2023-09-14,Churned,False,0
SWGY12250,Aarav Kapoor,AARAV.KAPOOR697@GMAIL.CO,916335641629, Kolkata ,2024-01-24,Dormant,False,Y
SWGY12251,Ananya Iyer,ananya.iyer656@yahoo.com,,mumbai,2024-06-03,Dormant,False,0
SWGY12252,Vivaan Iyer,vivaan.iyer173@outlook.com,+91-55306-11390,noida,07/02/2024,Frequent Orderer,False,Y
SWGY12253,Pari Das,pari.das37@outlook.com,913355563859,,03-11-2025,New,False,Y
SWGY12254,Navya Rao,navya.rao305@hotmail.com,+91-98005-57338, Lucknow ,01-01-2024,Swiggy One Member,True,Y
SWGY12255,Saanvi Chatterjee,saanvi.chatterjee258@gmail.co,(501) 750-5665,Bengaluru,01-12-2025,Swiggy One Member,False,0
SWGY12256,Ananya Bose,ananya.bose729@yahoo.com,,Lucknow,07-11-2024,Dormant,False,No
SWGY12257,Pooja Verma,pooja.verma757@yahoo.com,3591142028,Noida,2024-08-13,Dormant,False,Y
SWGY12258,Kabir Nair,kabir.nair779@gmail.com,(245) 422-4922,NELLORE,2024-07-26,Swiggy One Member,True,Y
SWGY12259,Sai Iyer,sai.iyer459@hotmail.com,+91-28243-50979,KOCHI,20/05/2025,New,True,N
SWGY12260,Rahul Nair,rahul.nair421@yahoo.com,8467640897,,2024-04-26,Churned,True,0
SWGY12261,Aditya Rao,aditya.rao56@gmail.co,,BENGALURU,17/12/2024,New,True,No
SWGY12262,Pari Patel,pari.patel832@hotmail.com,97773 82438,Kolkata,09/12/2023,Swiggy One Member,True,0
SWGY12263,Reyansh Shetty,reyansh.shetty229@yahoo.com,1385223590,DELHI,17/11/2023,New,False,Yes
SWGY12264,Rahul Pillai,,(412) 452-2924, Noida ,23/05/2025,Frequent Orderer,False,Yes
SWGY12265,Anika Pillai,anika.pillai357@gmail.com,912933741535,HYDERABAD,2025-01-10,Dormant,False,
SWGY12266,Anika Pillai,anika.pillai23@outlook.com,910945875950,PUNE,01/03/2025,New,False,
SWGY12267,Arjun Singh,arjun.singh494@gmail.com,1869484674,delhi,2025-05-15,Swiggy One Member,False,No
SWGY12268,Ayaan Bose,ayaan.bose570@gmail.co,,Hyderabad,10/06/2024,Churned,False,1
SWGY12269,Priya Mehta,priya.mehta418@gmail.co,+91-80940-59647,DELHI,2025-03-31,Frequent Orderer,True,0
SWGY12270,Vikram Rao,VIKRAM.RAO733@YAHOO.COM,,DELHI,22/03/2024,Dormant,False,No
SWGY12271,Diya Iyer,diya.iyer67@outlook.com,(683) 095-3122,LUCKNOW,05-29-2025,Frequent Orderer,False,0
SWGY12272,Ayaan Pillai,ayaan.pillai667@gmail.co,,Gurugram,03-15-2024,Frequent Orderer,False,No
SWGY12273,Priya Verma,priya.verma790@gmail.com,,mumbai,17/10/2023,Frequent Orderer,False,No
SWGY12274,Vikram Verma,vikram.verma750@outlook.com,(204) 993-0640,Ahmedabad,2023-08-03,Frequent Orderer,False,No
SWGY12275,Vivaan Joshi,vivaan.joshi30@outlook.com,0315887850, Bengaluru ,2025-04-18,Dormant,False,0
SWGY12276,Myra Das,myra.das960@gmail.com,+91-09514-27702,ahmedabad,2023-09-27,Frequent Orderer,False,0
SWGY12277,Ishaan Reddy,ishaan.reddy886@gmail.co,, Pune ,04/10/2023,New,False,Yes
SWGY12278,Rohan Rao,rohan.rao870@gmail.com,,jaipur,23/10/2024,New,False,Y
SWGY12279,Krishna Sharma,krishna.sharma439@hotmail.com,+91-33601-09993,Nellore,11-11-2024,Frequent Orderer,False,yes
SWGY12280,Rahul Verma,rahul.verma169@hotmail.com,,bengaluru,01-30-2025,,True,Y
SWGY12281,Neha Das,neha.das153@gmail.co,+91-27386-96648,Chennai,2025-03-13,New,False,1
SWGY12282,Aditya Nair,,916777983677,Vijayawada,2025-03-17,Dormant,False,
SWGY12283,Aarav Malhotra,aarav.malhotra229@outlook.com,,JAIPUR,16/10/2023,Frequent Orderer,True,0
SWGY12284,Aditya Chatterjee,aditya.chatterjee155@hotmail.com,+91-51266-08696,Ahmedabad,2023-11-15,New,False,yes
SWGY12285,Aarav Singh,aarav.singh969@gmail.co,917360863339,vijayawada,2023-06-28,Dormant,False,0
SWGY12286,Saanvi Chatterjee,saanvi.chatterjee21@hotmail.com,05090 83069,ahmedabad,2024-10-18,Frequent Orderer,False,Yes
SWGY12287,Diya Das,diya.das588@outlook.com,912436160502,Lucknow,15/08/2024,Churned,False,0
SWGY12288,Aditya Pillai,aditya.pillai626@hotmail.com,(784) 903-2177,Mumbai,2025-03-07,,False,
SWGY12289,Aadhya Joshi,aadhya.joshi42@outlook.com,(753) 157-5229,Pune,06-15-2024,,False,N
SWGY12290,Vikram Bose,vikram.bose435@gmail.co,67567 53515,kolkata,07-07-2023,Churned,False,
SWGY12291,Krishna Patel,krishna.patel470@hotmail.com,+91-03781-01032,VIJAYAWADA,2023-10-18,Frequent Orderer,False,yes
SWGY12292,Divya Reddy,divya.reddy476@outlook.com,8851661907,noida,19/07/2024,New,True,yes
SWGY12293,Nikhil Shetty,nikhil.shetty724@gmail.co,(622) 277-2610,bengaluru,03-14-2024,Frequent Orderer,False,Yes
SWGY12294,Reyansh Chatterjee,reyansh.chatterjee815@gmail.co,5921895688,bengaluru,12-02-2023,Swiggy One Member,True,N
SWGY12295,Pooja Patel,pooja.patel622@gmail.com,(238) 487-6144,AHMEDABAD,01-20-2025,Frequent Orderer,False,N
SWGY12296,Sneha Joshi,sneha.joshi993@gmail.com,917537947631,LUCKNOW,01-24-2024,Frequent Orderer,True,yes
SWGY12297,Reyansh Pillai,reyansh.pillai499@hotmail.com,, Bengaluru ,14/06/2023,New,False,Yes
SWGY12298,Vikram Malhotra,vikram.malhotra914@gmail.co,918978242565,,02-13-2025,Frequent Orderer,True,N
SWGY12299,Navya Khan,navya.khan675@outlook.com,5039863834, Chennai ,05-20-2025,Swiggy One Member,True,Yes
SWGY12300,Anika Reddy,anika.reddy45@yahoo.com,6532831530,Chennai,28/03/2024,Swiggy One Member,True,No
SWGY12301,Ira Verma,ira.verma967@gmail.com,,kochi,25/03/2024,Dormant,False,yes
SWGY12302,Rahul Gupta,rahul.gupta312@gmail.co,42507 43820,nellore,12-31-2023,New,False,Yes
SWGY12303,Rohan Verma,rohan.verma1@gmail.com,3576036733,Gurugram,02/11/2024,Frequent Orderer,False,Y
SWGY12304,Ayaan Kapoor,ayaan.kapoor445@yahoo.com,(566) 148-2436,chennai,2023-08-26,Churned,False,
SWGY12305,Anika Nair,anika.nair486@yahoo.com,6146017419,jaipur,2024-09-03,Swiggy One Member,True,Yes
SWGY12306,Vivaan Pillai,vivaan.pillai870@outlook.com,(627) 838-7776,delhi,2024-05-01,Frequent Orderer,False,Y
SWGY12307,Sai Menon,sai.menon280@gmail.com,8265652936,gurugram,03/10/2023,Frequent Orderer,True,Y
SWGY12308,Myra Das,,8939759553,kochi,02-13-2024,Frequent Orderer,True,Y
SWGY12309,Reyansh Verma,reyansh.verma267@gmail.co,58390 18769, Noida ,2025-01-13,Frequent Orderer,True,yes
SWGY12310,Pooja Singh,pooja.singh532@gmail.co,, Nellore ,12-05-2024,Frequent Orderer,False,N
SWGY12311,Navya Khan,navya.khan160@hotmail.com,,Chennai,03-03-2024,Dormant,False,
SWGY12312,Saanvi Patel,saanvi.patel450@gmail.co,, Lucknow ,2024-02-17,Churned,False,No
SWGY12313,Priya Kapoor,priya.kapoor541@gmail.co,4031916661,HYDERABAD,22/06/2024,Churned,False,0
SWGY12314,Ira Bose,ira.bose902@gmail.co,1822479224, Nellore ,01-12-2025,Swiggy One Member,True,0
SWGY12315,Myra Verma,myra.verma275@hotmail.com,(579) 257-8523,AHMEDABAD,09-09-2024,New,False,Yes
SWGY12316,Aarav Shetty,aarav.shetty258@outlook.com,,Hyderabad,03-26-2024,Dormant,False,1
SWGY12317,Aditya Joshi,aditya.joshi468@gmail.co,93131 64538,MUMBAI,08/02/2025,Churned,True,yes
SWGY12318,Reyansh Das,reyansh.das712@yahoo.com,+91-10125-46759,pune,06-09-2023,Dormant,False,1
SWGY12319,Pooja Pillai,pooja.pillai492@gmail.com,(825) 832-0143,kochi,02/09/2024,Frequent Orderer,False,0
